platform_id,video_id,watch_count,total_time_watched,price_per_watch
3,885,466745,17269565,0.36
158,105,1501,40527,0.49
154,715,527789,16361459,0.17
159,1014,1511,22665,0.34
55,1141,660312,39618720,0.28
162,715,1498,46438,0.49
43,926,518018,7770270,0.27
124,1637,419518,15522166,0.45
158,38,1496,86768,0.19
80,1843,866804,46807416,0.16
158,1408,1500,52500,0.22
160,596,2002,56056,0.45
157,1560,47075,2824500,0.4
159,278,1503,13527,0.18
159,349,1507,58773,0.48
162,758,1505,13545,0.37
27,288,201281,11473017,0.14
34,1632,306367,11948313,0.31
93,986,450354,3152478,0.21
162,806,1500,15000,0.38
71,1436,888657,35546280,0.34
161,932,1498,43442,0.22
102,831,207287,5804036,0.42
124,339,653536,11110112,0.41
39,176,451751,19425293,0.48
119,1399,140912,6622864,0.14
16,1448,430878,8617560,0.15
123,497,261093,15143394,0.14
162,709,1499,19487,0.29
159,511,1515,54540,0.12
60,1728,479811,28308849,0.38
145,1356,399155,4789860,0.23
114,1065,346479,12819723,0.19
14,1921,211853,6567443,0.15
161,1992,1503,72144,0.32
161,651,1499,68954,0.19
63,1451,869014,49533798,0.14
148,1108,497256,4972560,0.38
162,108,1500,45000,0.25
74,146,923378,48939034,0.36
74,1777,568606,18195392,0.14
67,1266,284663,8539890,0.32
65,1647,371222,2598554,0.36
149,1610,204008,10608416,0.25
57,688,290124,13635828,0.12
158,1750,1495,89700,0.28
27,512,604527,26599188,0.28
161,236,1504,30080,0.34
162,702,1498,34454,0.42
99,1217,931261,14900176,0.25
158,1840,1504,37600,0.34
131,1973,606599,3032995,0.24
89,1381,886452,23934204,0.14
151,1998,781051,9372612,0.39
8,718,121208,7151272,0.15
69,1562,978158,46951584,0.22
146,401,130441,6652491,0.17
160,556,1998,43956,0.2
161,649,1501,57038,0.21
45,773,3368,90936,0.26
48,1221,219882,7036224,0.22
19,1762,175367,2455138,0.37
100,244,99229,3572244,0.33
159,1150,1511,36264,0.29
30,764,254658,7639740,0.34
162,761,1497,89820,0.22
108,1355,145532,1891916,0.25
102,1261,158247,4589163,0.23
8,288,573141,32669037,0.41
86,850,261570,14909490,0.47
159,1971,1505,27090,0.4
129,836,12712,355936,0.31
160,1703,1999,93953,0.47
159,1886,1506,58734,0.48
7,129,510020,18870740,0.21
128,604,555642,4445136,0.13
159,1036,1510,46810,0.44
89,1750,275520,16531200,0.32
67,1853,830590,18272980,0.39
66,888,774963,41848002,0.39
160,1517,1998,15984,0.26
161,907,1500,15000,0.27
159,1686,1512,7560,0.39
29,1508,752062,24065984,0.43
23,1804,243696,14134368,0.12
90,447,745824,35053728,0.12
28,70,890760,46319520,0.16
31,1241,453912,11347800,0.4
23,398,318196,12409644,0.31
150,234,972550,16533350,0.46
56,330,392365,17656425,0.3
158,1079,1498,41944,0.36
161,1784,1502,46562,0.44
48,484,213150,7247100,0.39
97,817,213948,2139480,0.22
159,1600,1510,12080,0.43
160,1032,2005,26065,0.39
159,1238,1513,87754,0.26
161,1236,1499,43471,0.15
114,1151,828320,22364640,0.26
0,718,155373,9167007,0.29
30,1689,43681,1310430,0.46
35,518,575756,20727216,0.34
158,3,1501,55537,0.35
123,1773,23569,1225588,0.23
54,1869,590238,15346188,0.4
14,533,792761,19819025,0.36
159,1225,1507,43703,0.12
91,1475,761810,36566880,0.28
38,1813,622684,6226840,0.34
7,900,322770,5809860,0.21
160,848,2000,36000,0.26
57,1492,242640,10918800,0.1
160,114,1997,67898,0.46
39,1517,111885,895080,0.35
30,1772,700866,32239836,0.22
159,260,1511,36264,0.4
50,1563,405377,8107540,0.3
58,610,748189,26934804,0.46
158,889,1502,76602,0.48
88,1228,911659,40112996,0.38
152,392,826976,12404640,0.13
87,617,737946,10331244,0.18
162,1025,1497,26946,0.44
158,590,1501,49533,0.21
5,488,719665,13673635,0.49
161,101,1503,33066,0.34
162,403,1496,38896,0.45
2,1913,276163,1656978,0.36
39,629,186524,7274436,0.16
127,1268,340714,3747854,0.28
160,1473,2002,42042,0.22
145,1221,1071,34272,0.43
67,1189,120479,1084311,0.24
153,413,960810,6725670,0.36
76,1483,911292,30072636,0.48
34,1638,479377,20613211,0.42
160,1897,1999,57971,0.14
107,1581,391579,13705265,0.19
162,1144,1502,24032,0.28
160,185,2005,28070,0.25
161,1652,1501,88559,0.32
73,1311,152718,4276104,0.14
72,1476,493835,9382865,0.18
47,1161,735198,37495098,0.24
161,1201,1497,41916,0.22
10,1815,231199,2080791,0.18
162,1811,1499,53964,0.18
137,319,303553,7892378,0.23
138,599,423817,20343216,0.14
134,107,573807,8607105,0.41
98,1705,400140,16805880,0.18
14,1489,911594,11850722,0.27
14,1078,657020,30222920,0.46
160,89,2004,100200,0.17
140,1795,304833,5791827,0.48
126,1493,707400,11318400,0.25
59,841,792104,19010496,0.19
160,1028,2006,92276,0.47
45,727,169534,7968098,0.41
37,517,908947,24541569,0.31
66,1345,587463,7049556,0.19
60,1385,6934,208020,0.43
158,968,1505,75250,0.34
135,463,389417,3894170,0.39
125,1666,840042,22681134,0.45
106,275,451318,26627762,0.2
56,1437,52180,2452460,0.29
134,447,125876,5916172,0.33
98,846,376895,8291690,0.13
47,835,329433,7247526,0.18
22,1310,504563,5550193,0.34
159,239,1507,25619,0.11
130,1148,753509,7535090,0.35
122,328,362250,9418500,0.36
37,725,818890,13921130,0.26
159,1242,1509,30180,0.37
105,1504,303730,8200710,0.14
111,279,150815,4222820,0.41
41,417,939002,28170060,0.26
160,871,1998,107892,0.14
85,1573,43403,303821,0.18
158,1153,1500,88500,0.29
158,20,1498,7490,0.41
159,1461,1511,39286,0.33
71,299,331867,15929616,0.44
112,378,868927,15640686,0.36
161,1216,1495,28405,0.49
158,197,1505,18060,0.23
160,1944,2001,28014,0.32
147,936,197280,9864000,0.37
81,1948,147725,6352175,0.5
159,1567,1514,28766,0.24
160,490,1997,105841,0.16
48,795,570766,15410682,0.36
35,1938,70351,984914,0.35
158,1708,1502,45060,0.28
96,1563,41156,823120,0.19
33,188,168130,5212030,0.45
5,339,496612,8442404,0.38
75,348,366203,16479135,0.15
162,613,1500,87000,0.13
99,599,194067,9315216,0.38
162,856,1500,39000,0.31
159,1730,1512,42336,0.4
69,1615,580200,12764400,0.41
38,283,837028,9207308,0.41
36,1738,180847,3436093,0.36
52,798,128873,4381682,0.5
37,1516,718125,17953125,0.11
162,974,1500,37500,0.46
36,1675,941109,30115488,0.15
58,1091,743470,17843280,0.13
148,1771,709267,35463350,0.23
86,1094,192811,2892165,0.11
162,1162,1501,37525,0.32
131,1465,838324,17604804,0.13
0,430,368848,9221200,0.12
155,117,875777,42037296,0.41
160,276,1997,65901,0.13
65,723,407900,14276500,0.27
116,1549,156425,2033525,0.48
71,635,164859,1648590,0.47
159,1095,1515,39390,0.26
57,1166,765155,10712170,0.43
56,619,65155,2150115,0.17
142,1854,594147,31489791,0.37
10,915,80653,3145467,0.38
161,1116,1496,88264,0.35
161,1950,1499,68954,0.33
161,766,1498,83888,0.4
83,1730,41149,1152172,0.31
161,1752,1498,89880,0.39
160,768,2002,20020,0.32
161,790,1498,76398,0.27
9,154,37939,1176109,0.24
161,1888,1502,15020,0.15
103,813,175022,4375550,0.18
159,1141,1510,90600,0.27
159,415,1511,12088,0.33
161,1649,1506,34638,0.17
42,1863,553549,24356156,0.41
159,1004,1508,88972,0.23
77,253,599964,2999820,0.26
113,1404,595044,17256276,0.13
161,185,1495,20930,0.36
94,247,338107,7100247,0.36
162,265,1503,25551,0.39
160,429,2003,78117,0.37
70,1611,12754,675962,0.45
43,1009,546275,14203150,0.34
97,319,837190,21766940,0.23
153,1223,240060,7201800,0.39
39,1396,233633,12616182,0.48
123,1528,818259,10637367,0.37
158,1410,1497,71856,0.15
159,1209,1507,33154,0.16
158,794,1500,15000,0.23
142,1907,824096,24722880,0.42
155,996,162438,5847768,0.27
161,1791,1501,36024,0.48
116,1803,301618,2111326,0.33
161,1982,1502,43558,0.18
160,1119,1992,89640,0.49
160,1230,2001,68034,0.4
61,1362,42468,1528848,0.49
161,1381,1505,40635,0.13
162,130,1504,13536,0.19
45,1396,410548,22169592,0.25
107,1979,263185,10790585,0.11
158,1836,1499,61459,0.35
89,1526,612240,18367200,0.39
0,1359,380863,19804876,0.23
158,1456,1502,10514,0.25
162,352,1504,18048,0.33
162,704,1496,29920,0.38
14,151,765638,33688072,0.19
17,388,134910,1753830,0.45
156,394,203744,9168480,0.45
162,1481,1494,22410,0.19
10,61,93583,3462571,0.25
159,1571,1511,48352,0.36
161,1147,1502,12016,0.49
59,826,978973,26432271,0.43
111,1871,390462,7418778,0.43
161,364,1500,58500,0.17
136,1947,460399,24401147,0.44
158,237,1499,74950,0.5
30,1298,264370,15597830,0.37
99,1401,465883,3727064,0.49
128,1936,814700,21996900,0.31
60,534,461666,14773312,0.28
160,1836,2001,82041,0.18
148,1354,333883,15024735,0.18
10,639,121292,6792352,0.21
86,1127,187156,5240368,0.25
158,577,1509,34707,0.3
115,790,965313,49230963,0.13
162,153,1495,61295,0.29
95,1721,107464,2686600,0.2
162,214,1501,9006,0.34
50,1067,372179,10793191,0.2
129,294,600836,15020900,0.49
158,1275,1503,88677,0.21
141,286,492548,14283892,0.37
16,1004,226677,13373943,0.13
160,1510,1999,69965,0.25
9,503,619141,21669935,0.4
119,1668,612148,3060740,0.19
160,446,2000,60000,0.19
25,1997,195609,4499007,0.46
149,1417,570209,13685016,0.4
6,46,204316,9807168,0.42
161,1229,1497,88323,0.39
53,1176,518483,14517524,0.12
26,592,207901,12266159,0.36
159,487,1510,42280,0.49
7,1444,426011,2130055,0.34
146,1717,895266,47449098,0.36
122,1076,587144,7632872,0.1
87,1136,296167,5034839,0.2
161,16,1502,70594,0.47
89,219,870930,28740690,0.42
115,1219,272140,9252760,0.3
40,1894,885621,39852945,0.13
5,1154,332577,8647002,0.4
161,1187,1507,90420,0.39
142,1825,646293,12925860,0.13
136,1205,515104,8241664,0.25
162,1587,1501,36024,0.32
24,1146,271024,7046624,0.17
157,1750,515950,30957000,0.42
110,523,700774,20322446,0.15
19,446,715397,21461910,0.3
2,1098,815968,8975648,0.43
107,1929,33272,665440,0.5
118,470,227925,1823400,0.15
162,1470,1500,48000,0.5
9,554,962505,57750300,0.19
61,1165,919878,43234266,0.24
119,1658,65869,1778463,0.28
162,127,1494,20916,0.41
86,1574,793565,17458430,0.38
39,1686,278545,1392725,0.33
160,1084,2003,56084,0.47
20,1494,154932,8056464,0.24
158,1947,1503,79659,0.23
161,1450,1497,22455,0.42
161,429,1498,58422,0.23
152,179,945418,17962942,0.47
160,512,1995,87780,0.4
96,997,71194,4271640,0.14
162,1824,1501,25517,0.31
34,1531,78382,1175730,0.15
111,1738,548469,10420911,0.26
161,1757,1499,46469,0.18
128,1613,64981,1949430,0.43
161,1023,1498,37450,0.3
145,172,689631,14482251,0.46
17,1205,92028,1472448,0.37
70,1239,635652,31782600,0.49
161,1890,1500,31500,0.28
20,1541,651474,11075058,0.14
4,796,987671,39506840,0.17
108,1017,572483,17174490,0.44
162,218,1499,16489,0.49
135,659,730055,37962860,0.19
24,1982,368748,10693692,0.27
126,916,702718,34433182,0.28
160,787,2004,52104,0.17
160,1551,2004,116232,0.16
116,1187,937879,56272740,0.14
158,791,1507,24112,0.47
13,1542,413745,21100995,0.44
162,1152,1504,54144,0.41
83,799,398437,10757799,0.18
43,1118,895065,16111170,0.34
125,1187,308551,18513060,0.26
159,1704,1510,57380,0.21
3,928,405564,5272332,0.21
10,1143,722702,20958358,0.17
159,1742,1511,52885,0.28
35,284,932403,48484956,0.38
159,969,1509,43761,0.42
159,285,1510,10570,0.33
154,388,429331,5581303,0.19
124,710,796279,7962790,0.21
80,254,36508,1387304,0.44
162,79,1499,7495,0.15
140,1055,986354,15781664,0.39
17,1414,327023,3597253,0.46
130,1405,625760,14392480,0.21
106,543,379031,7959651,0.38
40,672,622966,13082286,0.35
106,371,303391,3033910,0.36
160,602,1999,17991,0.33
162,817,1503,15030,0.2
102,377,132670,3582090,0.32
18,1827,204718,5322668,0.28
158,688,1500,70500,0.24
16,835,857067,18855474,0.13
158,1817,1497,77844,0.38
161,1267,1498,13482,0.17
30,1934,371267,4826471,0.13
33,644,303495,8497860,0.16
159,990,1511,21154,0.19
56,1276,95035,3801400,0.32
160,1410,1996,95808,0.43
143,1780,453723,12704244,0.1
158,597,1495,10465,0.38
161,577,1503,34569,0.48
161,544,1505,70735,0.3
160,1706,2001,66033,0.35
54,1919,694730,5557840,0.34
112,1939,949142,21830266,0.2
49,325,599650,14991250,0.43
161,1612,1502,31542,0.22
139,1034,497275,14420975,0.33
136,388,73990,961870,0.19
53,482,770061,31572501,0.44
97,1694,675798,9461172,0.46
162,1895,1502,84112,0.44
91,1683,850854,49349532,0.43
95,1629,655021,8515273,0.21
71,1955,303019,2727171,0.25
1,1609,311799,4365186,0.1
14,1828,439069,16684622,0.15
112,1078,630483,29002218,0.29
158,1859,1497,19461,0.3
162,631,1495,62790,0.43
160,126,1996,73852,0.3
26,863,148912,2084768,0.14
161,1179,1497,32934,0.11
29,101,658434,14485548,0.11
59,369,571915,16013620,0.21
113,1521,270074,7291998,0.45
159,516,1511,28709,0.15
133,454,648367,23989579,0.36
159,1830,1511,37775,0.14
158,1914,1495,85215,0.46
82,1764,331574,9615646,0.36
43,1472,53539,2944645,0.48
158,1003,1500,21000,0.47
158,513,1501,13509,0.3
20,717,829398,39811104,0.42
2,1110,641433,17318691,0.27
162,1881,1501,28519,0.4
6,1285,990371,4951855,0.2
56,461,458546,5961098,0.28
134,1520,699306,19580568,0.33
17,1894,732022,32940990,0.49
159,706,1512,27216,0.16
92,1791,213763,5130312,0.18
121,780,185430,5377470,0.2
74,386,43777,1444641,0.21
133,1293,583787,28605563,0.25
28,1460,520699,27076348,0.43
27,893,198948,5769492,0.29
158,1781,1499,50966,0.28
84,592,133922,7901398,0.32
159,1537,1508,13572,0.35
161,1091,1502,36048,0.29
103,481,554310,10531890,0.31
72,68,46721,2663097,0.33
63,1196,241075,6750100,0.22
160,1175,2002,66066,0.32
39,953,590433,21255588,0.29
162,40,1499,74950,0.43
28,1074,962252,51961608,0.26
160,841,1995,47880,0.26
15,1436,107932,4317280,0.2
44,1693,837718,48587644,0.46
159,1718,1509,18108,0.14
157,1599,761425,44924075,0.48
37,145,840534,6724272,0.39
45,1499,453853,16338708,0.15
134,1299,741046,37052300,0.42
144,594,266510,10393890,0.21
125,907,845962,8459620,0.43
70,1376,960203,25925481,0.49
154,726,272855,11187055,0.46
1,1304,570219,15966132,0.18
158,1485,1500,82500,0.27
68,1520,65153,1824284,0.31
40,234,188474,3204058,0.37
45,895,339379,8823854,0.47
73,1652,210793,12436787,0.32
111,943,410883,11093841,0.19
159,825,1515,45450,0.26
64,19,354002,18408104,0.28
10,44,98081,2059701,0.47
158,758,1500,13500,0.23
64,736,231024,6699696,0.3
85,784,403071,14913627,0.41
63,651,463328,21313088,0.15
162,875,1502,37550,0.17
52,1034,526528,15269312,0.19
158,1453,1500,43500,0.25
162,190,1496,23936,0.1
158,1573,1504,10528,0.23
29,1666,854211,23063697,0.38
161,1433,1503,37575,0.21
87,1149,140296,6593912,0.25
76,1132,509932,14278096,0.35
44,1167,409508,5323604,0.4
74,23,487377,20469834,0.43
10,1203,826961,19020103,0.26
40,1026,603268,4222876,0.3
162,1331,1501,33022,0.4
30,1267,815327,7337943,0.31
113,1295,205660,3496220,0.22
151,1386,503056,11570288,0.42
86,949,646204,37479832,0.45
158,249,1500,7500,0.2
93,36,411099,9866376,0.16
159,1655,1509,61869,0.46
11,37,305825,7033975,0.4
81,898,933791,4668955,0.46
161,1451,1497,85329,0.25
160,677,1999,35982,0.21
123,1324,363627,5818032,0.12
87,1739,226513,1132565,0.2
82,885,863191,31938067,0.38
139,84,2854,19978,0.46
133,1377,333521,5336336,0.15
52,1526,499962,14998860,0.34
57,1184,545117,30526552,0.46
63,137,544153,12515519,0.5
158,677,1498,26964,0.44
104,738,219319,2851147,0.32
55,1240,285045,9406485,0.42
158,729,1507,22605,0.48
57,313,997662,54871410,0.44
48,19,790664,41114528,0.17
105,626,321294,2891646,0.43
150,342,19933,578057,0.48
158,865,1496,67320,0.19
158,1735,1499,29980,0.49
7,98,539720,30764040,0.26
160,1155,1998,13986,0.41
85,482,642689,26350249,0.27
162,1086,1501,43529,0.43
48,23,789430,33156060,0.47
19,1638,901541,38766263,0.17
46,147,18891,528948,0.11
114,1799,793887,17465514,0.31
75,1384,464255,24141260,0.22
160,644,2000,56000,0.46
124,384,969703,17454654,0.31
37,74,396340,9512160,0.41
158,77,1501,22515,0.14
159,1608,1511,89149,0.19
68,239,886183,15065111,0.16
45,1596,945934,25540218,0.46
161,1282,1507,30140,0.15
158,577,1497,34431,0.19
86,1580,784584,40798368,0.39
160,529,2002,28028,0.42
141,624,472977,3783816,0.14
160,751,2001,58029,0.12
23,546,261761,14396855,0.3
162,375,1503,16533,0.13
8,1791,816488,19595712,0.16
159,1127,1508,42224,0.27
160,1220,1996,25948,0.29
40,1712,64636,452452,0.28
128,1164,383035,20683890,0.17
161,483,1499,10493,0.46
160,75,2000,44000,0.27
36,112,908208,20888784,0.12
70,1128,544223,17415136,0.35
159,1396,1511,81594,0.4
160,721,1998,45954,0.43
161,741,1501,51034,0.4
4,1402,412350,3711150,0.27
72,1414,122351,1345861,0.28
118,156,918816,34915008,0.4
105,1494,432611,22495772,0.16
39,1826,986179,5917074,0.36
158,1701,1501,58539,0.21
72,929,240651,12995154,0.19
59,1700,262765,6831890,0.14
97,464,811102,22710856,0.11
158,1631,1498,56924,0.4
128,844,155290,8851530,0.39
161,937,1498,38948,0.35
47,453,25914,362796,0.14
93,17,204999,4099980,0.37
68,1674,499782,11994768,0.48
112,706,907496,16334928,0.17
159,614,1507,24112,0.32
134,597,865352,6057464,0.49
67,300,161486,2745262,0.48
49,122,795557,34208951,0.3
110,282,671368,34911136,0.17
26,545,455157,13199553,0.23
64,473,906584,22664600,0.49
22,1609,712664,9977296,0.29
162,1818,1497,64371,0.32
159,511,1509,54324,0.19
162,1831,1503,37575,0.44
160,1731,2004,118236,0.23
32,891,263836,8706588,0.16
41,978,817618,17169978,0.22
53,1311,953556,26699568,0.4
66,1262,710992,3554960,0.41
61,875,21334,533350,0.41
79,572,379855,19372605,0.17
97,1908,273769,14509757,0.5
21,1936,905329,24443883,0.37
132,262,709035,17725875,0.27
54,897,282496,15819776,0.42
37,1753,653000,10448000,0.26
37,1152,130150,4685400,0.32
162,829,1503,16533,0.21
69,341,346851,20811060,0.39
38,1812,938322,29087982,0.25
26,120,692985,27719400,0.32
64,956,587842,9993314,0.38
158,1267,1500,13500,0.31
81,357,820842,46787994,0.3
1,1377,219525,3512400,0.22
162,969,1497,43413,0.11
126,238,163489,3269780,0.21
83,1596,864063,23329701,0.15
158,288,1497,85329,0.31
159,1791,1510,36240,0.17
9,1418,45319,679785,0.43
121,1208,147555,2213325,0.22
7,1446,659291,39557460,0.17
95,936,920193,46009650,0.45
65,1989,172679,3108222,0.22
159,916,1506,73794,0.43
128,1107,894123,5364738,0.29
85,387,420176,5882464,0.29
62,19,307826,16006952,0.17
100,1445,545463,20182131,0.41
159,1481,1507,22605,0.29
118,1505,857663,10291956,0.1
118,1165,361560,16993320,0.19
162,679,1500,70500,0.13
160,1971,1998,35964,0.18
98,317,786118,8647298,0.11
3,1115,493330,21213190,0.43
100,1795,497598,9454362,0.15
88,1522,691730,15909790,0.48
162,740,1500,37500,0.43
140,186,20466,1105164,0.12
159,284,1505,78260,0.35
140,930,544737,22878954,0.3
38,1588,613191,28819977,0.33
133,1247,232465,9298600,0.11
23,1713,542092,14636484,0.47
158,977,1501,25517,0.48
149,1734,501277,11028094,0.25
59,1517,31553,252424,0.31
83,1495,545316,13087584,0.25
82,255,844944,43937088,0.41
121,1707,119763,3473127,0.11
86,467,119931,719586,0.43
84,1485,372919,20510545,0.12
160,1476,1997,37943,0.21
140,746,451411,13542330,0.19
0,315,826969,4961814,0.36
153,952,754475,22634250,0.33
56,1635,689687,20690610,0.42
159,846,1506,33132,0.38
68,1100,818737,35205691,0.36
162,21,1500,22500,0.28
161,934,1499,44970,0.19
22,1990,545889,9280113,0.27
26,623,76176,1904400,0.17
52,1997,605337,13922751,0.12
160,725,1996,33932,0.28
123,7,538768,6465216,0.24
40,196,841990,15997810,0.25
36,1562,623546,29930208,0.3
61,391,528066,28515564,0.47
41,179,436831,8299789,0.44
45,266,661586,27125026,0.33
120,1135,804561,45055416,0.36
90,421,504453,19169214,0.31
99,1179,643174,14149828,0.2
7,1671,242314,9207932,0.14
158,1873,1497,16467,0.15
62,1100,320889,13798227,0.3
96,932,51446,1491934,0.12
56,737,581739,3490434,0.4
31,902,779563,45214654,0.43
22,270,655198,29483910,0.27
160,743,2000,96000,0.46
162,44,1501,31521,0.12
160,636,1997,41937,0.25
58,1142,977446,40075286,0.4
142,95,487146,10230066,0.18
38,1988,104704,2198784,0.37
159,87,1505,54180,0.35
96,959,588490,3530940,0.49
147,1678,973966,35062776,0.18
160,1141,1997,119820,0.41
158,76,1496,77792,0.28
37,1359,24259,1261468,0.41
162,1715,1501,73549,0.49
144,1410,194778,9349344,0.29
149,27,754487,39233324,0.44
82,1299,195508,9775400,0.21
160,577,2001,46023,0.47
162,1076,1499,19487,0.15
159,949,1510,87580,0.17
62,1827,101720,2644720,0.15
8,1760,564892,19771220,0.41
58,1714,728861,21865830,0.32
162,1379,1504,13536,0.15
30,1541,488449,8303633,0.39
159,425,1508,54288,0.28
158,83,1495,43355,0.29
74,229,830603,14950854,0.33
145,1318,594987,32724285,0.43
158,983,1501,37525,0.13
11,757,154726,4022876,0.19
2,1333,92013,3220455,0.38
158,503,1499,52465,0.16
131,906,59283,1363509,0.19
158,1013,1498,29960,0.45
85,901,45640,273840,0.3
96,41,494532,3956256,0.32
160,383,2001,96048,0.44
54,305,805764,11280696,0.46
79,147,344201,9637628,0.41
68,290,507814,14726606,0.17
162,472,1500,42000,0.48
158,732,1503,31563,0.42
162,112,1500,34500,0.37
47,235,533128,20258864,0.31
108,1569,523384,12561216,0.29
156,1825,318229,6364580,0.24
26,1449,892034,38357462,0.45
21,334,213191,3837438,0.25
162,494,1497,43413,0.49
82,1937,427735,15826195,0.45
161,1225,1504,43616,0.21
151,431,67125,469875,0.27
122,1953,454855,23652460,0.37
16,1439,319319,6067061,0.26
150,1837,957656,54586392,0.21
102,251,413263,10331575,0.4
63,448,729821,19705167,0.17
31,1347,542436,2712180,0.15
39,393,317115,12367485,0.36
51,1031,497622,21895368,0.29
162,1768,1504,55648,0.23
144,945,994763,48743387,0.1
118,194,446350,2678100,0.37
132,1463,816716,17151036,0.4
160,90,1998,117882,0.28
131,636,144901,3042921,0.4
39,1734,681442,14991724,0.37
162,1591,1499,67455,0.39
